pandas.tseries.offsets.CustomBusinessDay,77687928,yes
pandas.tseries.offsets.WeekOfMonth,77727250,yes
pandas.core.window.ewm.ExponentialMovingWindow.var,75991862,yes
pandas.api.indexers.BaseIndexer,63764458,no
pandas.core.window.rolling.Rolling.aggregate,74117595,no
pandas.io.formats.style.Styler.to_latex,74468856,no
pandas.io.formats.style.Styler.bar,74541618,no
pandas.DataFrame.plot.density,70972793,yes
pandas.DataFrame.rank,52733228,yes
pandas.DataFrame.max,67007760,no
pandas.DataFrame.aggregate,75264100,no
pandas.DataFrame.keys,72327468,no
pandas.DataFrame.applymap,74583172,no
pandas.Timestamp.floor,77317418,yes
pandas.core.groupby.DataFrameGroupBy.all,73819322,no
pandas.errors.EmptyDataError,72998901,no
pandas.errors.DatabaseError,75674167,no
pandas.errors.UnsupportedFunctionCall,73979100,no
pandas.errors.IntCastingNaNError,74993743,no
pandas.errors.ParserError,51536708,yes
pandas.errors.UndefinedVariableError,74849597,no
pandas.notnull,27754891,no
pandas.Series.plot.density,70972793,yes
pandas.Series.cat,73656526,yes
pandas.isnull,27754891,no
pandas.pivot,47392331,yes
pandas.Series.bool,75159905,no
pandas.Series.any,73813602,no
pandas.Series.rpow,74127325,no
pandas.Series.all,73813602,no
pandas.Series.plot.bar,33149428,no
pandas.Series.between_time,75402006,no
pandas.Series.backfill,77780228,no
pandas.Series.first,74605469,no
pandas.Series.str,39359601,no
pandas.Series.dt.floor,74758443,no
pandas.Series.div,78245458,no
pandas.Series.dt,74660556,yes
pandas.MultiIndex.to_frame,76632765,no
pandas.MultiIndex.set_levels,75512205,yes
pandas.MultiIndex.drop,49034807,no
pandas.tseries.offsets.CustomBusinessDay,77581905,yes
pandas.DataFrame.rank,66001406,yes
pandas.DataFrame.aggregate,75373637,no
pandas.errors.EmptyDataError,73968299,no
pandas.errors.DatabaseError,75437382,no
pandas.errors.UnsupportedFunctionCall,73233830,no
pandas.errors.ParserError,76017730,no
pandas.notnull,76315748,no
pandas.isnull,76991994,no
pandas.pivot,43172970,no
pandas.Series.any,78003185,no
pandas.Series.plot.bar,41778964,no
pandas.Series.first,75352739,no
pandas.Series.str,57875099,yes
pandas.Series.dt,74758443,no
pandas.errors.ParserError,73650113,no
pandas.isnull,76879828,no
pandas.pivot,31661604,yes
pandas.Series.plot.bar,64342716,no
pandas.Series.str,76234657,no
pandas.errors.ParserError,75639090,no
pandas.pivot,77319901,no
pandas.Series.plot.bar,78038874,no
pandas.Series.str,73624142,no
pandas.errors.ParserError,75141260,no
pandas.pivot,27302220,no
pandas.Series.plot.bar,40315878,no
pandas.Series.str,73438166,no
pandas.errors.ParserError,73581775,yes
pandas.pivot,20119414,no
pandas.Series.plot.bar,42648108,no
pandas.Series.str,74615095,no
pandas.errors.ParserError,76958046,no
pandas.pivot,42099024,no
pandas.Series.plot.bar,42151637,no
pandas.Series.str,77385112,no
pandas.errors.ParserError,76835343,no
pandas.pivot,43756052,no
pandas.Series.plot.bar,77417291,no
pandas.Series.str,69188247,no
pandas.errors.ParserError,76184197,no
pandas.pivot,42876278,no
pandas.Series.plot.bar,75324700,no
pandas.Series.str,74829741,no
pandas.errors.ParserError,73579862,no
pandas.pivot,39273441,yes
pandas.Series.plot.bar,75223384,no
pandas.Series.str,74322614,no
pandas.errors.ParserError,75828976,no
pandas.pivot,44513488,no
pandas.Series.plot.bar,77542976,no
pandas.Series.str,73333230,no
pandas.errors.ParserError,73860473,no
pandas.pivot,78159962,yes
pandas.Series.plot.bar,75334704,no
pandas.pivot,77917091,yes
pandas.Series.plot.bar,78250535,yes
pandas.pivot,77429177,no
pandas.Series.plot.bar,73232613,no
pandas.pivot,77475372,no
pandas.pivot,77459646,no
pandas.pivot,75827088,no
pandas.pivot,74214041,no
pandas.pivot,74858925,no
pandas.pivot,74208885,no
pandas.pivot,73592043,yes
pandas.pivot,73399713,no
pandas.pivot,77897888,no
pandas.pivot,77876361,no
pandas.pivot,76638149,no
pandas.pivot,76572850,no
pandas.pivot,76393921,no
pandas.pivot,76274063,no
pandas.pivot,76051008,no
pandas.pivot,76050912,no
pandas.pivot,75989151,no
pandas.pivot,75995382,no
pandas.pivot,75901676,yes
pandas.pivot,75607069,no
pandas.pivot,75560887,no
pandas.pivot,75511713,no
pandas.pivot,75464252,no
pandas.pivot,75461359,no
pandas.pivot,75380121,yes
pandas.pivot,75360168,no
pandas.pivot,75324700,yes
pandas.pivot,74936103,no
pandas.pivot,74293437,no
pandas.pivot,74545651,no
pandas.pivot,74467730,no
pandas.pivot,74412116,no
pandas.pivot,74172484,yes
pandas.pivot,74150887,no
pandas.pivot,73920596,yes
pandas.pivot,70552379,no
pandas.pivot,73461079,no
pandas.pivot,73459782,no
pandas.pivot,58020673,no
pandas.pivot,76418879,no
pandas.pivot,51313369,no
pandas.pivot,78079000,no
pandas.pivot,77977821,no
pandas.pivot,77792672,no
pandas.pivot,77524915,no
pandas.pivot,77331982,yes
pandas.pivot,77257908,no
pandas.pivot,76715011,no
pandas.pivot,76583860,no
pandas.pivot,76449353,yes
pandas.pivot,76351082,no
pandas.pivot,76183987,no
pandas.pivot,76150773,no
pandas.pivot,76058271,no
pandas.pivot,75867922,no
pandas.pivot,75554436,yes
pandas.pivot,75518746,yes
pandas.pivot,75363621,no
pandas.pivot,75318128,no
pandas.pivot,75273498,no
pandas.pivot,75212145,no
pandas.pivot,75159186,no
pandas.pivot,74994530,no
pandas.pivot,74446444,no
pandas.pivot,74219703,no
pandas.pivot,74137744,yes
pandas.pivot,73966649,yes
pandas.pivot,73802333,yes
pandas.pivot,73750293,no
pandas.pivot,73691260,yes
pandas.pivot,73628579,no
pandas.pivot,73603656,yes
pandas.pivot,67790503,no
pandas.pivot,73289868,no
pandas.pivot,73347379,yes
pandas.pivot,73278601,no
pandas.pivot,73196573,no
pandas.pivot,73172539,no
pandas.pivot,78205448,no
pandas.pivot,73667616,no
pandas.pivot,78052480,yes
pandas.pivot,77754109,no
pandas.pivot,77030491,no
pandas.pivot,75150075,no
pandas.pivot,75143012,yes
pandas.pivot,73198650,no
