urllib3.response.HTTPResponse,47984230,False
urllib3.response.HTTPResponse.getheader,75382508,False
urllib3.response.HTTPResponse.read,61592735,True
urllib3.exceptions.HeaderParsingError,70176892,True
urllib3.exceptions.InsecureRequestWarning,76293394,True
urllib3.exceptions.InvalidChunkLength,76570434,False
urllib3.exceptions.LocationValueError,57380403,False
urllib3.exceptions.MaxRetryError,57867838,False
urllib3.exceptions.ProtocolError,51799251,False
urllib3.exceptions.ReadTimeoutError,54856587,False
urllib3.PoolManager.clear,73370126,False
urllib3.connection.HTTPConnection,63088261,False
urllib3.connection.HTTPConnection.close,58345555,False
urllib3.connection.HTTPSConnection,76097342,False
urllib3.response.HTTPResponse,68677122,True
urllib3.exceptions.MaxRetryError,63088261,True
urllib3.exceptions.ProtocolError,76570434,True
urllib3.connection.HTTPConnection,78061206,False
urllib3.connection.HTTPSConnection,74621849,False
urllib3.exceptions.MaxRetryError,77385976,True
urllib3.exceptions.ProtocolError,58509329,False
urllib3.connection.HTTPConnection,77702434,False
urllib3.connection.HTTPSConnection,64008786,False
urllib3.exceptions.MaxRetryError,76097342,False
urllib3.connection.HTTPConnection,77514885,False
urllib3.exceptions.MaxRetryError,75904821,True
urllib3.connection.HTTPConnection,75957723,False
urllib3.exceptions.MaxRetryError,74186169,False
urllib3.connection.HTTPConnection,61442596,False
