scipy.sparse.linalg.bicg,12173353,False
scipy.sparse.linalg.bicgstab,28751093,True
scipy.sparse.linalg.cg,14243579,True
scipy.sparse.linalg.factorized,9919686,True
scipy.sparse.linalg.gmres,46876951,False
scipy.sparse.linalg.lobpcg,29028044,True
scipy.sparse.linalg.lsqr,43423346,False
scipy.sparse.linalg.splu,19107617,True
scipy.sparse.linalg.svds,50884533,True
expm,53212497,True
block_diag,10831417,False
scipy.odr.odr,70406964,True
scipy.misc.fromimage,26033672,False
scipy.misc.toimage,33085142,False
scipy.misc.imsave,56485301,True
scipy.misc.imread,9298665,True
scipy.misc.imrotate,44339293,False
scipy.misc.imresize,49374829,True
scipy.misc.imshow,40229630,True
scipy.misc.factorial,56206632,False
scipy.misc.comb,18488005,True
scipy.misc.central_diff_weights,57035858,False
scipy.misc.derivative,18991408,False
hb_read,50046865,False
count_nonzero,52002080,True
cholesky,50034761,False
linalg.cholesky,16699163,True
bartlett,10766082,False
errstate,31833962,False
scipy.spatial.KDTree,45407356,False
scipy.spatial.KDTree.query,46934563,True
scipy.spatial.KDTree.query_ball_point,52649815,False
scipy.spatial.KDTree.query_ball_tree,21884065,True
scipy.spatial.cKDTree.query,66716891,True
scipy.spatial.distance_matrix,58747022,True
scipy.stats.mstats.rankdata,67205250,False
scipy.spatial.QhullError,76767585,True
scipy.stats.mstats.kurtosis,13571198,False
scipy.stats.mstats.linregress,70588672,False
scipy.stats.mstats.trimboth,5218048,True
scipy.stats.mstats.skew,25043103,False
scipy.stats.mstats.scoreatpercentile,49881561,False
scipy.stats.mstats.f_oneway,51637757,False
scipy.stats.mstats.moment,44504763,False
scipy.stats.mstats.spearmanr,32115900,False
scipy.stats.mstats.ttest_rel,40414440,False
scipy.stats.mstats.theilslopes,30390131,False
scipy.stats.mstats.mannwhitneyu,71607017,False
scipy.fftpack.fft,62213330,True
scipy.sparse.linalg.cg,61326000,False
scipy.sparse.linalg.gmres,33512081,True
scipy.sparse.linalg.lsqr,31895814,True
scipy.sparse.linalg.splu,60120076,True
scipy.sparse.linalg.svds,56694800,True
expm,25224227,True
block_diag,44461658,False
scipy.odr.odr,24804397,True
scipy.misc.toimage,62708777,True
scipy.misc.imsave,26918390,False
scipy.misc.imread,49685160,True
scipy.misc.imresize,26793582,True
scipy.misc.imshow,43473742,True
scipy.misc.factorial,41439421,False
scipy.misc.comb,21767690,True
scipy.misc.derivative,18220216,True
count_nonzero,13519521,False
cholesky,45532926,False
bartlett,24808724,True
scipy.spatial.KDTree,52649815,True
scipy.spatial.KDTree.query,21884065,False
scipy.spatial.KDTree.query_ball_point,71448096,True
scipy.spatial.cKDTree.query,46934563,False
scipy.spatial.distance_matrix,54326216,True
scipy.stats.mstats.rankdata,54103405,False
scipy.stats.mstats.kurtosis,30607574,False
scipy.stats.mstats.linregress,28753502,False
scipy.stats.mstats.skew,52642945,False
scipy.stats.mstats.moment,22290747,False
scipy.stats.mstats.spearmanr,48398265,False
scipy.stats.mstats.theilslopes,24894063,True
scipy.stats.mstats.mannwhitneyu,78296283,False
scipy.fftpack.fft,6363154,False
scipy.sparse.linalg.cg,66486759,True
scipy.sparse.linalg.gmres,76391550,True
scipy.sparse.linalg.lsqr,56147713,True
scipy.sparse.linalg.splu,53682948,True
scipy.sparse.linalg.svds,29930160,False
expm,49530410,True
block_diag,24146629,True
scipy.odr.odr,55796398,True
scipy.misc.toimage,72335057,True
scipy.misc.imsave,50506782,True
scipy.misc.imread,44057140,True
scipy.misc.imresize,33721988,False
scipy.misc.factorial,35800823,True
scipy.misc.comb,33468821,True
scipy.misc.derivative,57035858,False
count_nonzero,59338537,False
cholesky,14408873,True
scipy.spatial.KDTree,43020919,True
scipy.stats.mstats.rankdata,52025636,False
scipy.stats.mstats.linregress,38725018,False
scipy.stats.mstats.spearmanr,7039123,False
scipy.stats.mstats.theilslopes,67749851,True
scipy.fftpack.fft,56788798,False
scipy.sparse.linalg.gmres,27465119,True
scipy.sparse.linalg.lsqr,55712254,False
scipy.sparse.linalg.splu,53665503,True
scipy.sparse.linalg.svds,42317259,False
expm,70509924,True
block_diag,34895970,False
scipy.odr.odr,62460399,True
scipy.misc.toimage,46855422,False
scipy.misc.imsave,57253048,False
scipy.misc.imread,49371792,False
scipy.misc.imresize,29734530,True
scipy.misc.comb,35637223,False
scipy.misc.derivative,43130247,True
count_nonzero,15719519,True
cholesky,16699163,True
scipy.spatial.KDTree,6931209,True
scipy.stats.mstats.linregress,77202688,False
scipy.stats.mstats.spearmanr,55011568,True
scipy.stats.mstats.theilslopes,56500036,True
scipy.fftpack.fft,52336754,False
scipy.sparse.linalg.lsqr,74394670,True
scipy.sparse.linalg.splu,53653394,True
scipy.sparse.linalg.svds,56400788,True
expm,56578159,False
block_diag,44957372,False
scipy.odr.odr,71139423,True
scipy.misc.toimage,66293631,True
scipy.misc.imsave,37484254,True
scipy.misc.imread,16612293,True
scipy.misc.imresize,33093317,True
scipy.misc.comb,46374185,False
scipy.misc.derivative,65486706,True
cholesky,21604498,True
scipy.spatial.KDTree,37722991,True
scipy.stats.mstats.linregress,31126698,False
scipy.stats.mstats.spearmanr,44947030,False
scipy.fftpack.fft,13379536,True
scipy.sparse.linalg.lsqr,60551417,True
scipy.sparse.linalg.svds,64858402,False
expm,16081797,False
block_diag,73479627,True
scipy.odr.odr,53048524,True
scipy.misc.imsave,21342758,True
scipy.misc.imread,49686013,True
scipy.misc.imresize,13080327,True
scipy.misc.comb,21535852,True
scipy.misc.derivative,68658658,False
cholesky,15670094,False
scipy.spatial.KDTree,46693557,True
scipy.stats.mstats.linregress,31455470,False
scipy.fftpack.fft,58476577,False
scipy.sparse.linalg.lsqr,33410723,True
scipy.sparse.linalg.svds,51307345,True
expm,35486239,True
block_diag,62384509,True
scipy.odr.odr,23421063,True
scipy.misc.imsave,8218608,False
scipy.misc.imread,18714751,True
scipy.misc.imresize,56204985,True
scipy.misc.comb,27517186,True
scipy.misc.derivative,66346408,True
cholesky,61508981,False
scipy.spatial.KDTree,54401798,True
scipy.stats.mstats.linregress,49577387,False
scipy.fftpack.fft,48572647,False
expm,45167237,True
block_diag,30895154,True
scipy.odr.odr,16126884,False
scipy.misc.imsave,49196195,True
scipy.misc.imread,51467937,False
scipy.misc.imresize,56260998,True
scipy.misc.comb,32192335,True
scipy.misc.derivative,50453388,False
cholesky,59056248,False
scipy.spatial.KDTree,43136142,True
scipy.stats.mstats.linregress,47833610,False
scipy.fftpack.fft,77676879,True
expm,77946266,True
block_diag,58935825,True
scipy.odr.odr,73585132,False
scipy.misc.imsave,47861325,False
scipy.misc.imread,43624618,True
scipy.misc.imresize,61077156,True
scipy.misc.comb,29081378,False
scipy.misc.derivative,32790642,True
cholesky,48273209,True
scipy.spatial.KDTree,16650430,True
scipy.stats.mstats.linregress,38878063,False
scipy.fftpack.fft,55698193,False
expm,75338898,True
block_diag,28095803,True
scipy.odr.odr,62722907,True
scipy.misc.imsave,46649799,True
scipy.misc.imread,15345790,True
scipy.misc.imresize,61120499,True
scipy.misc.derivative,31300686,True
scipy.spatial.KDTree,71157047,True
scipy.stats.mstats.linregress,34180432,False
scipy.fftpack.fft,37199564,True
expm,70666548,False
block_diag,77654094,True
scipy.odr.odr,60889680,True
scipy.misc.imsave,46090757,True
scipy.misc.imread,61483222,True
scipy.misc.imresize,40189128,True
scipy.misc.derivative,75259658,True
scipy.spatial.KDTree,70377817,False
scipy.stats.mstats.linregress,73339791,False
scipy.fftpack.fft,69810790,False
expm,60797516,True
block_diag,76724425,True
scipy.odr.odr,44638882,True
scipy.misc.imsave,28225600,False
scipy.misc.imread,67426574,True
scipy.misc.imresize,70223069,True
scipy.misc.derivative,62147654,True
scipy.spatial.KDTree,42875976,False
scipy.stats.mstats.linregress,66355809,False
scipy.fftpack.fft,54691481,True
expm,56483299,True
block_diag,65712907,True
scipy.odr.odr,26036452,True
scipy.misc.imsave,44736769,True
scipy.misc.imread,32764851,False
scipy.misc.imresize,67614204,True
scipy.misc.derivative,62137230,True
scipy.spatial.KDTree,35437771,True
scipy.stats.mstats.linregress,57620584,False
scipy.fftpack.fft,46992999,True
expm,54793916,True
block_diag,65301327,True
scipy.odr.odr,77873145,True
scipy.misc.imsave,60865652,True
scipy.misc.imread,53907137,True
scipy.misc.imresize,61989867,True
scipy.spatial.KDTree,27573332,False
scipy.stats.mstats.linregress,53388540,False
scipy.fftpack.fft,44685156,False
expm,43825485,False
block_diag,30871674,True
scipy.odr.odr,68370533,True
scipy.misc.imsave,59988622,True
scipy.misc.imread,47861325,False
scipy.misc.imresize,63503521,True
scipy.spatial.KDTree,72047458,True
scipy.stats.mstats.linregress,46261436,False
scipy.fftpack.fft,38894368,False
expm,78305172,True
scipy.odr.odr,39492513,True
scipy.misc.imread,46939103,True
scipy.misc.imresize,58448673,False
scipy.spatial.KDTree,46934563,True
scipy.stats.mstats.linregress,32447222,False
scipy.fftpack.fft,65293781,True
expm,60031702,True
