post_id,title,body,score,creation_date,tags,is_answered,view_count,answer_count,last_activity_date,link
78334317,ERROR - Runtime.ImportModuleError: Unable to import module &#39;main&#39;: No module named &#39;botocore.vendored.six.moves&#39;,"<p>I am developing a lambda project using Python Version 3.12 as a programming language.
I developed a simple API and when I run the project locally it shows the following error:</p>
<pre><code>START RequestId: f4eac928-9658-44f0-9193-46bb4162f297 Version: $LATEST
LAMBDA_WARNING: Unhandled exception. The most likely cause is an issue in the function code. However, in rare cases, a Lambda runtime update can cause unexpected function behavior. For functions using managed runtimes, runtime updates can be triggered by a function change, or can be applied automatically. To determine if the runtime has been updated, check the runtime version in the INIT_START log entry. If this error correlates with a change in the runtime version, you may be able to mitigate this error by temporarily rolling back to the previous runtime version. For more information, see https://docs.aws.amazon.com/lambda/latest/dg/runtimes-update.html
[ERROR] Runtime.ImportModuleError: Unable to import module 'main': No module named 'botocore.vendored.six.moves'
Traceback (most recent call last):
END RequestId: 064be081-c61f-4494-ab47-ee1382c83196
REPORT RequestId: 064be081-c61f-4494-ab47-ee1382c83196  Init Duration: 0.09 ms  Duration: 370.09 ms     Billed Duration: 371 ms Memory Size: 128 MB     Max Memory Used: 128 MB
{&quot;errorMessage&quot;: &quot;Unable to import module 'main': No module named 'botocore.vendored.six.moves'&quot;, &quot;errorType&quot;: &quot;Runtime.ImportModuleError&quot;, &quot;requestId&quot;: &quot;064be081-c61f-4494-ab47-ee1382c83196&quot;, &quot;stackTrace&quot;: []}
</code></pre>
<p>I've updated boto3, botocore and awscli:</p>
<pre><code>pip install --upgrade boto3
pip install --upgrade botocore 
pip install --upgrade awscli
</code></pre>
<p>But it still shows the same error mentioned above.</p>
<p>Can someone help me?</p>
<p><strong>Sorry for my English, I used Google Translate</strong></p>
",0,1713267974,python;python-3.x;aws-lambda;botocore;python-3.12,False,29,0,1713273906,https://stackoverflow.com/questions/78334317/error-runtime-importmoduleerror-unable-to-import-module-main-no-module-nam
78238447,ERROR - Runtime.ImportModuleError: Unable to import module &#39;main&#39;: cannot import name &#39;DEPRECATED_SERVICE_NAMES&#39; from &#39;botocore.docs&#39;,"<p>I'm supporting a lambda project <strong>(python 3.8)</strong> and when I run the command <strong>&quot;sam local invoke LambdaFunction --event events/get_users.json&quot;</strong>, it gives the following error</p>
<pre><code>`Invoking main.lambda_handler (python3.8)
arn:aws:lambda:sa-east-1:061977363137:layer:pyodbc-layer-3_8:1 is already cached. Skipping download
arn:aws:lambda:sa-east-1:061977363137:layer:my-api-libs:3 is already cached. Skipping download
Local image is up-to-date
Using local image: samcli/lambda-python:3.8-x86_64-25626f11905fabd722693f3a7.

Mounting C:\Projects\my-api\api-main\.aws-sam\build\LambdaFunction as /var/task:ro,delegated, inside runtime container
START RequestId: 71de187e-ce8d-4fb0-9ee1-58b5d578b330 Version: $LATEST
LAMBDA_WARNING: Unhandled exception. The most likely cause is an issue in the function code. However, in rare cases, a Lambda runtime update can cause unexpected function behavior. For functions using managed runtimes, runtime updates can be triggered by a function change, or can be applied automatically. To determine if the runtime has been updated, check the runtime version in the INIT_START log entry. If this error correlates with a change in the runtime version, you may be able to mitigate this error by temporarily rolling back to the previous runtime version. For more information, see https://docs.aws.amazon.com/lambda/latest/dg/runtimes-update.html
[ERROR] Runtime.ImportModuleError: Unable to import module 'main': cannot import name 'DEPRECATED_SERVICE_NAMES' from 'botocore.docs' (/opt/python/botocore/docs/__init__.py)
Traceback (most recent call last):
END RequestId: 3df868d8-6059-49c0-b401-e6d20754a442
REPORT RequestId: 3df868d8-6059-49c0-b401-e6d20754a442  Init Duration: 0.16 ms  Duration: 638.28 ms     Billed Duration: 639 ms Memory Size: 128 MB     Max Memory Used: 128 MB
{&quot;errorMessage&quot;: &quot;Unable to import module 'main': cannot import name 'DEPRECATED_SERVICE_NAMES' from 'botocore.docs' (/opt/python/botocore/docs/__init__.py)&quot;, &quot;errorType&quot;: &quot;Runtime.ImportModuleError&quot;, &quot;stackTrace&quot;: []}`
</code></pre>
<p><strong>boto3</strong> and <strong>botocore</strong> are updated:</p>
<pre><code>PS C:\Users\UserGuest\AppData\Local\Programs\Python\Python38&gt; python.exe -m pip install --upgrade boto3
Requirement already satisfied: boto3 in c:\users\UserGuest\appdata\local\programs\python\python38\lib\site-packages (1.34.81)
Requirement already satisfied: botocore&lt;1.35.0,&gt;=1.34.81 in c:\users\UserGuest\appdata\local\programs\python\python38\lib\site-packages (from boto3) (1.34.81)
Requirement already satisfied: jmespath&lt;2.0.0,&gt;=0.7.1 in c:\users\UserGuest\appdata\roaming\python\python38\site-packages (from boto3) (1.0.1)
Requirement already satisfied: s3transfer&lt;0.11.0,&gt;=0.10.0 in c:\users\UserGuest\appdata\local\programs\python\python38\lib\site-packages (from boto3) (0.10.1)
Requirement already satisfied: python-dateutil&lt;3.0.0,&gt;=2.1 in c:\users\UserGuest\appdata\roaming\python\python38\site-packages (from botocore&lt;1.35.0,&gt;=1.34.81-&gt;boto3) (2.9.0.post0)
Requirement already satisfied: urllib3&lt;1.27,&gt;=1.25.4 in c:\users\UserGuest\appdata\roaming\python\python38\site-packages (from botocore&lt;1.35.0,&gt;=1.34.81-&gt;boto3) (1.26.18)
Requirement already satisfied: six&gt;=1.5 in c:\users\UserGuest\appdata\roaming\python\python38\site-packages (from python-dateutil&lt;3.0.0,&gt;=2.1-&gt;botocore&lt;1.35.0,&gt;=1.34.81-&gt;boto3) (1.16.0)
</code></pre>
<p>But it's still showing the error I mentioned above.</p>
<p>Can anyone help me?
Thanks!</p>
",0,1711631596,python;aws-lambda;boto;python-3.8;botocore,False,107,0,1713267630,https://stackoverflow.com/questions/78238447/error-runtime-importmoduleerror-unable-to-import-module-main-cannot-import
74093110,How to encrypt and decrypt files using aws asymetric key using python,"<p>I need to encrypt a large file using aws asymmetric key. How to encrypt and decrypt files using aws asymetric key using python</p>
",0,1665986661,python;amazon-web-services;botocore,True,134,1,1712691101,https://stackoverflow.com/questions/74093110/how-to-encrypt-and-decrypt-files-using-aws-asymetric-key-using-python
78276800,"Botocore generates incorrect S3 URLs, leading to a 403 Access Denied","<p>I'm using Boto3(v1.34) client to list objects from an S3 bucket, but I've encountered some odd behavior. <strong>Note</strong>- 403 is not a real issue but due to different root cause which i have explained below.</p>
<p><strong>Background(botocore internals):</strong> botocore generates s3 url based on bucket name and do http call to fetch objects. input for generating url contains bucket key along with several other keys like this - <code>DEBUG:botocore.regions:Calling endpoint provider with parameters:{'Bucket': 'mybucket', 'Prefix': 'myobjects',.....}</code>. it gets bucket name from the provided method param in <code>s3_client.list_objects_v2(Bucket=&quot;mybucket&quot;, Prefix=&quot;myobject&quot;))</code>, and the generated is <code>url:'url': '[https://mybucket.s3.amazonaws.com/?list-type=..'</code></p>
<p><strong>Issue/Root Cause:</strong>  for the cases where random failure happens, input for generating url doesn't contain bucket key and hence generated url misses bucket name in it which leads to creation of wrong s3 url and throws 403 access denied. input param in this case (you can see bucket key is missing in this case and then generated url will also miss it) - <code>DEBUG:botocore.regions:Calling endpoint provider with parameters:{'Prefix': 'myobjects',.....}</code>,  and generated url is - <code>url': 'https://s3.amazonaws.com/?list-type=..</code></p>
<pre><code>session = boto3.Session()
credentials = session.get_credentials()

s3_client = boto3.client(
    &quot;s3&quot;,
    region_name=&quot;eu-central-1&quot;,
    aws_access_key_id=credentials.access_key,
    aws_secret_access_key=credentials.secret_key,
    aws_session_token=credentials.token,
)



s3_client.list_objects_v2(Bucket=mybucket,
        Prefix=myobject)
</code></pre>
<p>What factors might be contributing to this behavior?</p>
",-1,1712267657,python;amazon-s3;boto3;boto;botocore,False,41,0,1712524288,https://stackoverflow.com/questions/78276800/botocore-generates-incorrect-s3-urls-leading-to-a-403-access-denied
78260685,AWS Bedrock Stream responses model,"<p>I am trying to call the invokeModelWithResponseStream API endpoint ( not using any boto3 library or sdk). As per the docs <a href=""https://docs.aws.amazon.com/bedrock/latest/APIReference/API_runtime_InvokeModelWithResponseStream.html"" rel=""nofollow noreferrer"">https://docs.aws.amazon.com/bedrock/latest/APIReference/API_runtime_InvokeModelWithResponseStream.html</a></p>
<p>However I am getting error when decoding using Python.</p>
<pre><code>UnicodeDecodeError: 'utf-8' codec can't decode byte 0xb4 in position 9: invalid start byte
</code></pre>
<p>An example data from Bedrock:</p>
<pre><code>b'\x00\x00\x02\x1f\x00\x00\x00K+T\xe6)\x0b:event-type\x07\x00\x05chunk\r:content-type\x07\x00\x10application/json\r:message-type\x07\x00\x05event{&quot;bytes&quot;:&quot;eyJvdXRwdXRUZXh0IjoiXG5JbmRpYSBpcyBhIGNvdW50cnkgaW4gU291dGggQXNpYSB0aGF0IGlzIGtub3duIGZvciBpdHMgcmljaCBhbmQgZGl2ZXJzZSBjdWx0dXJlLiBJbmRpYW4gY3VsdHVyZSBoYXMgYmVlbiBzaGFwZWQgb3ZlciB0aG91c2FuZHMgb2YgeWVhcnMgYnkgYSB2YXJpZXR5IG9mIGZhY3RvcnMsIGluY2x1ZGluZyByZWxpZ2lvbiwgbGFuZ3VhZ2UsIGV0aG5pY2l0eSwgYW5kIGdlb2dyYXBoeS4gIE8iLCJpbmRleCI6MCwidG90YWxPdXRwdXRUZXh0VG9rZW5Db3VudCI6bnVsbCwiY29tcGxldGlvblJlYXNvbiI6bnVsbCwiaW5wdXRUZXh0VG9rZW5Db3VudCI6OH0=&quot;} \x18\x12M\x00\x00\x03\x1f\x00\x00\x00K\xe0\x085\x8c\x0b:event-type\x07\x00\x05chunk\r:content-type\x07\x00\x10application/json\r:message-type\x07\x00\x05event{&quot;bytes&quot;:&quot;eyJvdXRwdXRUZXh0IjoibmUgb2YgdGhlIG1vc3QgaW1wb3J0YW50IGFzcGVjdHMgb2YgSW5kaWFuIGN1bHR1cmUgaXMgaXRzIHJlbGlnaW9uLCBIaW5kdWlzbS4gSGluZHVpc20gaXMgdGhlIGRvbWluYW50IHJlbGlnaW9uIGluIEluZGlhLCBwcmFjdGljZWQgYnkgb3ZlciA5MCUgb2YgdGhlIHBvcHVsYXRpb24sIGFuZCBpdCBoYXMgaGFkIGEgcHJvZm91bmQgaW1wYWN0IG9uIHRoZSBjb3VudHJ5J3MgYXJ0LCBsaXRlcmF0dXJlLCBtdXNpYywgYW5kIGN1aXNpbmUuICBJbmRpYW4gbXVzaWMgaXMgYW5vdGhlciBtYWpvciBjb21wb25lbnQgb2YgSW5kaWFuIGN1bHR1cmUsIGFuZCBpdCBpcyBrbm93biBmb3IgaXRzIGRpdmVyc2UgcmFuZ2Ugb2Ygc3R5bGVzIGFuZCBpbnN0cnVtZW50cy4gQ2xhc3NpY2FsIG11c2ljIGlzIHBhcnRpY3VsYXJseSIsImluZGV4IjowLCJ0b3RhbE91dHB1dFRleHRUb2tlbkNvdW50IjoxMjgsImNvbXBsZXRpb25SZWFzb24iOiJMRU5HVEgiLCJpbnB1dFRleHRUb2tlbkNvdW50IjpudWxsfQ==&quot;}W,\xf7\x01'
</code></pre>
<p>There is additional header data added at the beginning which I cannot figure out after spending hours trying and reading the documentations.</p>
<p>I have tried various decoding techniques. Manually removing them doesn’t make sense</p>
",-1,1712054360,python;boto3;boto;botocore;amazon-bedrock,False,37,0,1712054360,https://stackoverflow.com/questions/78260685/aws-bedrock-stream-responses-model
78205682,Runtime.ImportModuleError unable to import module cannot import module name &quot;DEPRECETED_SERVICE_NAMES&quot; from botocore.docs,"<p>I am running my Python code of Lambda runtime Python3.9 and recently I made some changes in the code and deployed those changes, after deploying the changes I am now getting an error saying &quot;cannot import module name &quot;DEPRECETED_SERVICE_NAMES&quot; from botocore.docs&quot;. After reverting to the runtime version code is running fine but it is just a temporary fix, what is the permanent solution for this?</p>
",1,1711104670,python;aws-lambda;boto3;botocore,False,33,0,1711104670,https://stackoverflow.com/questions/78205682/runtime-importmoduleerror-unable-to-import-module-cannot-import-module-name-dep
78078290,botocore &gt;= 1.28.0 slower in multithread application,"<p>The official Boto3 docs recommends creating a new resource per thread: <a href=""https://boto3.amazonaws.com/v1/documentation/api/latest/guide/resources.html#multithreading-or-multiprocessing-with-resources"" rel=""nofollow noreferrer"">https://boto3.amazonaws.com/v1/documentation/api/latest/guide/resources.html#multithreading-or-multiprocessing-with-resources</a></p>
<p>Botocore 1.28.0 merged a feature which appears to generate a list of all possible endpoints on resource creation: <a href=""https://github.com/boto/botocore/pull/2785"" rel=""nofollow noreferrer"">https://github.com/boto/botocore/pull/2785</a></p>
<p>I have a test suite which uses <code>motoserver</code> and an application that relies heavily on parallelized downloads from / uploads to s3 from a process pool. With botocore 1.28.0, the test suite takes an extra 20 minutes to run as compared to the previous version.</p>
<p>I've done some work with <code>cProfile</code> and I can confirm that at least half of the additional time is spent inside of <code>botocore</code>'s <code>load_service_model</code> method called during botocore client creation. Haven't tracked down the other ~50% of extra time yet but it's somewhere in botocore usage.</p>
<p>What can I do to speed this up again with the version bump?</p>
",1,1709166611,python;amazon-web-services;amazon-s3;boto;botocore,False,32,0,1709166611,https://stackoverflow.com/questions/78078290/botocore-1-28-0-slower-in-multithread-application
73721274,Python : XML file downloaded from S3 full of string escaping characters,"<p>I have a number of XML files that I have added to S3 (localstack sever).  I can view these files through Cyberduck and they are valid xml files.  However, when I download the objects, the XML data is wrapped in double quotes, with each double quote in the document excaped, and each line having \n.  I have made sure the response content type is &quot;text/xml&quot;.</p>
<pre><code>s3 = boto3.client('s3',
                  config=s3_config,
                  endpoint_url=endpoint_url,
                  aws_access_key_id='foo',
                  aws_secret_access_key='bar',
                 )

try:
    r = s3.get_object(Bucket=bucket, Key=key)
    return Response(r['Body'].read().decode(&quot;utf-8&quot;))
except Exception as e:
    raise(e)
</code></pre>
<p>which results in a respose of</p>
<pre><code>&quot;
&lt;rpc-reply xmlns:....&quot;&gt;\n
    &lt;data&gt;\n
        &lt;configuration&gt;\n    
            &lt;server&gt;meanwhileinhell&lt;/server&gt;\n
            &lt;security&gt;\n  
                &lt;group&gt;\n  
                    &lt;name&gt;mih-&lt;/name&gt;\n
                    &lt;system&gt;\n            
                        &lt;scripts&gt;\n

             ...
             ...
             ...

        &lt;/configuration&gt;\n
    &lt;/data&gt;\n
&lt;/rpc-reply&gt;\n&quot;
</code></pre>
<p>I cannot seem to ensure this is a raw XML response body, with all of the escaping removed.  Here are some of the other implementations I have tried:</p>
<pre><code>from io import BytesIO

f = BytesIO()
s3.download_fileobj(bucket, key, f)
return Response(f.getvalue(), content_type=&quot;text/xml&quot;)
</code></pre>
<pre><code>from xml.etree import ElementTree

tree = ElementTree.fromstring(r['Body'].read())
return Response(tree)
</code></pre>
<p>I have also tried using <code>pickle</code> and <code>BeautifulSoup</code> with no further success.  I have not tried this with another type of file such as a jpg, but why can't I get the actual raw binary data from the objects?  The files I am downloading are &lt;50KB.</p>
",0,1663178107,python;amazon-s3;boto;localstack;botocore,True,666,1,1709138254,https://stackoverflow.com/questions/73721274/python-xml-file-downloaded-from-s3-full-of-string-escaping-characters
76247145,How to set Content-Type header with boto3 presigned url multipart upload,"<p>Is there any way to allow <code>Content-Type</code> header with multipart uploads to presigned s3 url?</p>
<p>Let's begin with the following code:</p>
<pre class=""lang-py prettyprint-override""><code>import boto3
import requests


BUCKET_NAME = &quot;foo&quot;

# No, it's global in this MRE only
client = boto3.client('s3')


def create(key):
    response = client.create_multipart_upload(Bucket=BUCKET_NAME, Key=key)
    return response['UploadId']


def get_url(key, upload_id, chunk_number):
    signed_url = client.generate_presigned_url(
        ClientMethod='upload_part',
        Params={
            &quot;Bucket&quot;: BUCKET_NAME,
            &quot;Key&quot;: key,
            &quot;PartNumber&quot;: chunk_number,
            &quot;UploadId&quot;: upload_id,
            # &quot;ContentType&quot;: &quot;application/x-www-form-urlencoded&quot;,
        },
        ExpiresIn=60 * 60,  # seconds
    )
    return signed_url


def complete(key, upload_id, parts):
    client.complete_multipart_upload(
        Bucket=BUCKET_NAME,
        Key=key,
        UploadId=upload_id,
        MultipartUpload={&quot;Parts&quot;: parts}
    )


def test_upload():
    key = 'data/foo.bar'
    upload_id = create(key)

    url = get_url(key, upload_id, 1)
    with open(&quot;/tmp/foo.bar&quot;, &quot;rb&quot;) as src:
        response = requests.put(url, data=src.read())

    etag = response.headers[&quot;ETag&quot;]
    complete(key, upload_id, {&quot;ETag&quot;: etag, &quot;PartNumber&quot;: 1})
</code></pre>
<p>Hooray, this works. However, let's try to do the same from frontend, replacing <code>requests</code> call with</p>
<pre><code>fetch(uploadTo, {
    method: 'PUT',
    body: blob,
})
</code></pre>
<p>(no matter how blob is defined here, this is irrelevant to our problem).</p>
<p>And this fails, returning 403 <code>SignatureDoesNotMatch</code>. Why? Because <code>Content-Type</code> header <em>is</em> set (and <code>fetch</code> <a href=""https://stackoverflow.com/questions/71670213/tell-fetch-to-not-send-a-content-type-header-at-all"">cannot do without it</a>), and this is part of S3-side backend signature verification. <code>Content-Type</code> is not a part of generated URL, so with any content type <code>fetch</code> tries to set this will not match. I know this is the case, because here's what response looks like (with only URL being different, ignore this incompatibilities, <code>uploadId=1</code> is just a fake - same thing happens with real URL; pay attention to <strong>StringToSign</strong> tag):</p>
<pre class=""lang-xml prettyprint-override""><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot;?&gt;
&lt;Error&gt;&lt;Code&gt;SignatureDoesNotMatch&lt;/Code&gt;
  &lt;Message&gt;The request signature we calculated does not match the signature you
    provided. Check your key and signing method.&lt;/Message&gt;
  &lt;AWSAccessKeyId&gt;...&lt;/AWSAccessKeyId&gt;
  &lt;StringToSign&gt;PUT
    application/x-www-form-urlencoded
    1684064749
    x-amz-security-token:FwoGZXIvYXdzEOT//////////wEaDE+2gqVw4NTt1c2eOCKGAVTf4uDCD+GJ8P6lG2vBg8yQ2dqyU7/6aHg4hXMljyDFByT7hJ1/F/GPwBi84eAMDZqGzXpIySe8PhU80ak5C4vg7vcGOOSaB3cXk7TtQ2q0pWb8MB0AYb3LGAJ6sahySjHSdArFFADB60u6SskWhq9HHSijilW9hKIiUgdceZAPhLH1J59oKITngqMGMijigFpTERPtZLB+MOjIqJIpHvPJrrfRg4mzwAmZbk+rropyYha4rBNP
    /sim-cal-bucket/temp/foo.mp4?partNumber=1&amp;amp;uploadId=1&lt;/StringToSign&gt;
  &lt;SignatureProvided&gt;miwrnxtxoPdGnuAEqiP52ZMscBQ=&lt;/SignatureProvided&gt;
  &lt;StringToSignBytes&gt;50 55 54 0a 0a 61 70 70 6c 69 63 61 74 69 6f 6e 2f 78 2d
    77 77 77 2d 66 6f 72 6d 2d 75 72 6c 65 6e 63 6f 64 65 64 0a 31 36 38 34 30
    36 34 37 34 39 0a 78 2d 61 6d 7a 2d 73 65 63 75 72 69 74 79 2d 74 6f 6b 65
    6e 3a 46 77 6f 47 5a 58 49 76 59 58 64 7a 45 4f 54 2f 2f 2f 2f 2f 2f 2f 2f
    2f 2f 77 45 61 44 45 2b 32 67 71 56 77 34 4e 54 74 31 63 32 65 4f 43 4b 47
    41 56 54 66 34 75 44 43 44 2b 47 4a 38 50 36 6c 47 32 76 42 67 38 79 51 32
    64 71 79 55 37 2f 36 61 48 67 34 68 58 4d 6c 6a 79 44 46 42 79 54 37 68 4a
    31 2f 46 2f 47 50 77 42 69 38 34 65 41 4d 44 5a 71 47 7a 58 70 49 79 53 65
    38 50 68 55 38 30 61 6b 35 43 34 76 67 37 76 63 47 4f 4f 53 61 42 33 63 58
    6b 37 54 74 51 32 71 30 70 57 62 38 4d 42 30 41 59 62 33 4c 47 41 4a 36 73
    61 68 79 53 6a 48 53 64 41 72 46 46 41 44 42 36 30 75 36 53 73 6b 57 68 71
    39 48 48 53 69 6a 69 6c 57 39 68 4b 49 69 55 67 64 63 65 5a 41 50 68 4c 48
    31 4a 35 39 6f 4b 49 54 6e 67 71 4d 47 4d 69 6a 69 67 46 70 54 45 52 50 74
    5a 4c 42 2b 4d 4f 6a 49 71 4a 49 70 48 76 50 4a 72 72 66 52 67 34 6d 7a 77
    41 6d 5a 62 6b 2b 72 72 6f 70 79 59 68 61 34 72 42 4e 50 0a 2f 73 69 6d 2d
    63 61 6c 2d 62 75 63 6b 65 74 2f 74 65 6d 70 2f 66 6f 6f 2e 6d 70 34 3f 70
    61 72 74 4e 75 6d 62 65 72 3d 31 26 75 70 6c 6f 61 64 49 64 3d 31&lt;/StringToSignBytes&gt;
  &lt;RequestId&gt;073V6QJXMA0XAKWS&lt;/RequestId&gt;
  &lt;HostId&gt;1pR1Pz4RSnRilgjUbb0AVDcMWiqCq05dMrAVU+0t4a0HF5ytfXmNiIecxH80urVoiKtxtHhxS2o=&lt;/HostId&gt;
&lt;/Error&gt;
</code></pre>
<p>So, we need to pass a <code>Content-Type</code> to signed url somehow. Neither <a href=""https://boto3.amazonaws.com/v1/documentation/api/latest/reference/services/s3/client/generate_presigned_url.html"" rel=""nofollow noreferrer""><code>generate_signed_url</code></a> nor its <code>Params</code> (that must match params of <a href=""https://boto3.amazonaws.com/v1/documentation/api/latest/reference/services/s3/client/upload_part.html"" rel=""nofollow noreferrer""><code>upload_part</code></a>) accept <code>ContentType</code> option. This looks like a dead end... To double confirm, here's <a href=""https://stackoverflow.com/questions/24684959/pre-signed-s3-url-signature-does-not-match"">what works in JS</a> - <code>ContentType</code> is passed to the signer.</p>
<p>Well, for now I'm just monkeypatching botocore to allow passing <code>ContentType</code> parameter to <code>upload_part</code> (cloned <a href=""https://github.com/boto/botocore/blob/d95d441ef9b81ac4d0163fa97e736edf63a8b4b3/botocore/data/s3/2006-03-01/service-2.json"" rel=""nofollow noreferrer""><code>botocore/data/s3/2006-03-01/service-2.json</code></a> and added this parameter to <code>UploadPartRequest</code> definition, patching this file in venv in Dockerfile), but it's certainly not what I want. However, this confirms that I <em>really</em> need to pass <code>ContentType</code>, and no other solution can allow setting this header. After uncommenting <code>ContentType</code> key in the sample above, everything is fine.</p>
<p>Just to compare, below are urls without and with content type - this arg is included in url directly. The latter URL works with frontend <code>fetch</code> flawlessly.</p>
<pre><code>https://sim-cal-bucket.s3.amazonaws.com/temp/foo.mp4?partNumber=1&amp;uploadId=1&amp;AWSAccessKeyId=...&amp;Signature=miwrnxtxoPdGnuAEqiP52ZMscBQ%3D&amp;x-amz-security-token=FwoGZXIvYXdzEOT%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaDE%2B2gqVw4NTt1c2eOCKGAVTf4uDCD%2BGJ8P6lG2vBg8yQ2dqyU7%2F6aHg4hXMljyDFByT7hJ1%2FF%2FGPwBi84eAMDZqGzXpIySe8PhU80ak5C4vg7vcGOOSaB3cXk7TtQ2q0pWb8MB0AYb3LGAJ6sahySjHSdArFFADB60u6SskWhq9HHSijilW9hKIiUgdceZAPhLH1J59oKITngqMGMijigFpTERPtZLB%2BMOjIqJIpHvPJrrfRg4mzwAmZbk%2BrropyYha4rBNP&amp;Expires=1684064749
https://sim-cal-bucket.s3.amazonaws.com/temp/foo.mp4?partNumber=1&amp;uploadId=1&amp;AWSAccessKeyId=...&amp;Signature=1FeHhXi7QRtL0wCT7kJ%2BVEcBeso%3D&amp;content-type=application%2Fx-www-form-urlencoded&amp;x-amz-security-token=FwoGZXIvYXdzEOT%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaDE%2B2gqVw4NTt1c2eOCKGAVTf4uDCD%2BGJ8P6lG2vBg8yQ2dqyU7%2F6aHg4hXMljyDFByT7hJ1%2FF%2FGPwBi84eAMDZqGzXpIySe8PhU80ak5C4vg7vcGOOSaB3cXk7TtQ2q0pWb8MB0AYb3LGAJ6sahySjHSdArFFADB60u6SskWhq9HHSijilW9hKIiUgdceZAPhLH1J59oKITngqMGMijigFpTERPtZLB%2BMOjIqJIpHvPJrrfRg4mzwAmZbk%2BrropyYha4rBNP&amp;Expires=1684065651
</code></pre>
<p>Solutions suggesting to make a request without <code>Content-Type</code> are unacceptable, because this is a part of public API, and I do not want to make customers jump through hoops trying to send such request.</p>
",1,1684062356,python;amazon-s3;http-headers;boto3;botocore,True,1030,2,1708821516,https://stackoverflow.com/questions/76247145/how-to-set-content-type-header-with-boto3-presigned-url-multipart-upload
77677397,Increase s3 connection pool,"<p>I have the following code:</p>
<pre class=""lang-py prettyprint-override""><code>    client_config = botocore.config.Config(
        max_pool_connections=20
    )
    athena = boto3.client('athena')
    s3 = boto3.resource('s3',config=client_config)
    
    query_result = athena.start_query_execution(
        QueryString = query,
        ResultConfiguration = {
            'OutputLocation': s3_url
        }
    )
    queryExecutionId = query_result['QueryExecutionId']
    response = athena.get_query_execution(QueryExecutionId = queryExecutionId)
    pd.read_csv(f&quot;s3_bucket/{queryExecutionId}.csv&quot;)
    
    athena.close() 
</code></pre>
<p>It throws the following warning:</p>
<p><strong>Connection pool is full, discarding connection: x.s3.us-west-2.amazonaws.com. Connection pool size: 10</strong></p>
<p>How can I increase this pool size for s3 connection?</p>
<p>Thanks.</p>
",0,1702882700,python;amazon-web-services;amazon-s3;boto3;botocore,False,163,1,1702884809,https://stackoverflow.com/questions/77677397/increase-s3-connection-pool
