nltk.demo: 0
nltk.parse.malt.MaltParser: 4
nltk.parse.malt.MaltParser.__init__: 0
nltk.parse.malt.MaltParser.generate_malt_command: 0
nltk.parse.malt.MaltParser.parse_sents: 0
nltk.parse.malt.MaltParser.parse_tagged_sents: 0
nltk.parse.malt.MaltParser.train: 0
nltk.parse.malt.MaltParser.train_from_file: 0
nltk.parse.malt.find_malt_model: 0
nltk.parse.malt.find_maltparser: 0
nltk.parse.malt.malt_regex_tagger: 0
nltk.app.chartparser_app.app: 0
nltk.classify.naivebayes.NaiveBayesClassifier: 0
nltk.classify.naivebayes.NaiveBayesClassifier.__init__: 0
nltk.classify.naivebayes.NaiveBayesClassifier.classify: 0
nltk.classify.naivebayes.NaiveBayesClassifier.labels: 0
nltk.classify.naivebayes.NaiveBayesClassifier.most_informative_features: 0
nltk.classify.naivebayes.NaiveBayesClassifier.prob_classify: 0
nltk.classify.naivebayes.NaiveBayesClassifier.show_most_informative_features: 0
nltk.classify.naivebayes.demo: 0
nltk.misc.minimalset.MinimalSet: 0
nltk.misc.minimalset.MinimalSet.__init__: 0
nltk.misc.minimalset.MinimalSet.add: 0
nltk.misc.minimalset.MinimalSet.contexts: 0
nltk.misc.minimalset.MinimalSet.display: 3
nltk.misc.minimalset.MinimalSet.display_all: 0
nltk.misc.minimalset.MinimalSet.targets: 0
nltk.classify.util.CutoffChecker: 0
nltk.classify.util.CutoffChecker.__init__: 0
nltk.classify.util.CutoffChecker.check: 0
nltk.classify.util.accuracy: 0
nltk.classify.util.apply_features: 0
nltk.classify.util.attested_labels: 0
nltk.classify.util.binary_names_demo_features: 0
nltk.classify.util.check_megam_config: 0
nltk.classify.util.log_likelihood: 0
nltk.classify.util.names_demo_features: 0
nltk.classify.util.wsd_demo: 0
nltk.classify.megam.call_megam: 0
nltk.classify.megam.config_megam: 1
nltk.classify.megam.parse_megam_weights: 0
nltk.classify.megam.write_megam_file: 0
nltk.tokenize.sonority_sequencing.SyllableTokenizer: 1
nltk.tokenize.sonority_sequencing.SyllableTokenizer.__init__: 0
nltk.tokenize.sonority_sequencing.SyllableTokenizer.assign_values: 0
nltk.tokenize.sonority_sequencing.SyllableTokenizer.tokenize: 0
nltk.tokenize.sonority_sequencing.SyllableTokenizer.validate_syllables: 0
nltk.app.concordance_app.app: 0
nltk.parse.corenlp.CoreNLPDependencyParser: 0
nltk.parse.corenlp.CoreNLPDependencyParser.make_tree: 0
nltk.parse.corenlp.CoreNLPParser: 1
nltk.parse.corenlp.CoreNLPParser.make_tree: 0
nltk.parse.corenlp.CoreNLPServer: 0
nltk.parse.corenlp.CoreNLPServer.__init__: 0
nltk.parse.corenlp.CoreNLPServer.start: 0
nltk.parse.corenlp.CoreNLPServer.stop: 7
nltk.parse.corenlp.CoreNLPServerError: 0
nltk.parse.corenlp.GenericCoreNLPParser: 0
nltk.parse.corenlp.GenericCoreNLPParser.__init__: 0
nltk.parse.corenlp.GenericCoreNLPParser.api_call: 0
nltk.parse.corenlp.GenericCoreNLPParser.parse_sents: 0
nltk.parse.corenlp.GenericCoreNLPParser.parse_text: 2
nltk.parse.corenlp.GenericCoreNLPParser.raw_parse: 0
nltk.parse.corenlp.GenericCoreNLPParser.raw_parse_sents: 0
nltk.parse.corenlp.GenericCoreNLPParser.raw_tag_sents: 0
nltk.parse.corenlp.GenericCoreNLPParser.tag_sents: 0
nltk.parse.corenlp.GenericCoreNLPParser.tokenize: 0
nltk.parse.corenlp.transform: 0
nltk.parse.corenlp.try_port: 0
nltk.lm.util.log_base2: 0
nltk.ccg.chart.BackwardTypeRaiseRule: 0
nltk.ccg.chart.BackwardTypeRaiseRule.__init__: 0
nltk.ccg.chart.BackwardTypeRaiseRule.apply: 0
nltk.ccg.chart.BinaryCombinatorRule: 0
nltk.ccg.chart.BinaryCombinatorRule.__init__: 0
nltk.ccg.chart.BinaryCombinatorRule.apply: 0
nltk.ccg.chart.CCGChart: 0
nltk.ccg.chart.CCGChart.__init__: 0
nltk.ccg.chart.CCGChartParser: 11
nltk.ccg.chart.CCGChartParser.__init__: 0
nltk.ccg.chart.CCGChartParser.lexicon: 0
nltk.ccg.chart.CCGChartParser.parse: 0
nltk.ccg.chart.CCGEdge: 0
nltk.ccg.chart.CCGEdge.__init__: 0
nltk.ccg.chart.CCGEdge.categ: 0
nltk.ccg.chart.CCGEdge.dot: 0
nltk.ccg.chart.CCGEdge.end: 0
nltk.ccg.chart.CCGEdge.is_complete: 0
nltk.ccg.chart.CCGEdge.is_incomplete: 0
nltk.ccg.chart.CCGEdge.length: 0
nltk.ccg.chart.CCGEdge.lhs: 0
nltk.ccg.chart.CCGEdge.nextsym: 0
nltk.ccg.chart.CCGEdge.rhs: 0
nltk.ccg.chart.CCGEdge.rule: 1
nltk.ccg.chart.CCGEdge.span: 0
nltk.ccg.chart.CCGEdge.start: 0
nltk.ccg.chart.CCGLeafEdge: 0
nltk.ccg.chart.CCGLeafEdge.__init__: 0
nltk.ccg.chart.CCGLeafEdge.categ: 0
nltk.ccg.chart.CCGLeafEdge.dot: 0
nltk.ccg.chart.CCGLeafEdge.end: 0
nltk.ccg.chart.CCGLeafEdge.is_complete: 0
nltk.ccg.chart.CCGLeafEdge.is_incomplete: 0
nltk.ccg.chart.CCGLeafEdge.leaf: 0
nltk.ccg.chart.CCGLeafEdge.length: 0
nltk.ccg.chart.CCGLeafEdge.lhs: 0
nltk.ccg.chart.CCGLeafEdge.nextsym: 0
nltk.ccg.chart.CCGLeafEdge.rhs: 0
nltk.ccg.chart.CCGLeafEdge.span: 0
nltk.ccg.chart.CCGLeafEdge.start: 0
nltk.ccg.chart.CCGLeafEdge.token: 0
nltk.ccg.chart.ForwardTypeRaiseRule: 0
nltk.ccg.chart.ForwardTypeRaiseRule.__init__: 0
nltk.ccg.chart.ForwardTypeRaiseRule.apply: 0
nltk.ccg.chart.compute_semantics: 0
nltk.ccg.chart.demo: 0
nltk.ccg.chart.printCCGDerivation: 32
nltk.ccg.chart.printCCGTree: 0
nltk.chat.zen.demo: 0
nltk.chat.zen.zen_chat: 0
nltk.tag.senna.SennaChunkTagger: 2
nltk.tag.senna.SennaChunkTagger.__init__: 0
nltk.tag.senna.SennaChunkTagger.bio_to_chunks: 1
nltk.tag.senna.SennaChunkTagger.tag_sents: 0
nltk.tag.senna.SennaNERTagger: 1
nltk.tag.senna.SennaNERTagger.__init__: 0
nltk.tag.senna.SennaNERTagger.tag_sents: 0
nltk.tag.senna.SennaTagger: 1
nltk.tag.senna.SennaTagger.__init__: 0
nltk.tag.senna.SennaTagger.tag_sents: 0
nltk.ccg.api.AbstractCCGCategory: 0
nltk.ccg.api.CCGVar: 0
nltk.ccg.api.CCGVar.__init__: 0
nltk.ccg.api.CCGVar.can_unify: 0
nltk.ccg.api.CCGVar.id: 4
nltk.ccg.api.CCGVar.is_function: 0
nltk.ccg.api.CCGVar.is_primitive: 0
nltk.ccg.api.CCGVar.is_var: 0
nltk.ccg.api.CCGVar.new_id: 0
nltk.ccg.api.CCGVar.reset_id: 0
nltk.ccg.api.CCGVar.substitute: 0
nltk.ccg.api.Direction: 0
nltk.ccg.api.Direction.__init__: 0
nltk.ccg.api.Direction.can_compose: 0
nltk.ccg.api.Direction.can_cross: 0
nltk.ccg.api.Direction.can_unify: 0
nltk.ccg.api.Direction.dir: 0
nltk.ccg.api.Direction.is_backward: 0
nltk.ccg.api.Direction.is_forward: 0
nltk.ccg.api.Direction.is_variable: 0
nltk.ccg.api.Direction.restrs: 0
nltk.ccg.api.Direction.substitute: 0
nltk.ccg.api.FunctionalCategory: 0
nltk.ccg.api.FunctionalCategory.__init__: 0
nltk.ccg.api.FunctionalCategory.arg: 0
nltk.ccg.api.FunctionalCategory.can_unify: 0
nltk.ccg.api.FunctionalCategory.dir: 0
nltk.ccg.api.FunctionalCategory.is_function: 0
nltk.ccg.api.FunctionalCategory.is_primitive: 0
nltk.ccg.api.FunctionalCategory.is_var: 0
nltk.ccg.api.FunctionalCategory.res: 0
nltk.ccg.api.FunctionalCategory.substitute: 0
nltk.ccg.api.PrimitiveCategory: 0
nltk.ccg.api.PrimitiveCategory.__init__: 0
nltk.ccg.api.PrimitiveCategory.can_unify: 0
nltk.ccg.api.PrimitiveCategory.categ: 0
nltk.ccg.api.PrimitiveCategory.is_function: 0
nltk.ccg.api.PrimitiveCategory.is_primitive: 0
nltk.ccg.api.PrimitiveCategory.is_var: 0
nltk.ccg.api.PrimitiveCategory.restrs: 0
nltk.ccg.api.PrimitiveCategory.substitute: 0
nltk.misc.babelfish.babelize_shell: 0
nltk.translate.phrase_based.extract: 0
nltk.translate.phrase_based.phrase_extraction: 1
nltk.langnames.inverse_dict: 0
nltk.langnames.lang2q: 1
